Phase,Day,Timestep,Age,IncomeBracket,HouseholdSize,MaritalStatus,EmploymentStatus,Gender,LoyaltyType,LoyaltyFirm,LoyaltyStrength
run,3,2,26,100k-200k,1,Married,Employed,Male,Returning,Firm1,0.630808413028717
run,3,2,29,<50k,4,Married,Employed,Male,New,,0.0
run,3,2,25,<50k,1,Divorced,Employed,Female,Returning,Firm2,0.9291577935218811
run,3,2,35,<50k,3,Single,Employed,Male,New,,0.0
run,3,2,18,<50k,1,Single,Employed,Male,New,,0.0
run,3,2,38,50k-100k,2,Single,Employed,Female,Returning,Firm2,0.8588459491729736
run,3,2,18,100k-200k,1,Married,Student,Female,Returning,Firm2,0.6031269431114197
run,3,2,48,100k-200k,3,Divorced,Employed,Male,New,,0.0
run,3,2,22,100k-200k,3,Single,Employed,Male,New,,0.0
run,3,2,32,200k+,3,Married,Employed,Male,Returning,Firm2,0.48825782537460327
run,3,2,31,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.7979848384857178
run,3,2,50,200k+,1,Single,Employed,Male,Returning,Firm1,0.7977445125579834
run,3,2,41,50k-100k,1,Divorced,Employed,Male,New,,0.0
run,3,2,18,50k-100k,1,Single,Student,Male,New,,0.0
run,3,2,31,<50k,4,Single,Employed,Male,New,,0.0
run,3,2,46,<50k,3,Married,Employed,Female,Returning,Firm1,0.6634388566017151
run,3,2,32,200k+,3,Married,Employed,Female,Returning,Firm1,0.7736265659332275
run,3,2,21,50k-100k,3,Single,Student,Male,Returning,Firm1,0.6800006628036499
run,3,2,25,<50k,4,Married,Employed,Male,Returning,Firm2,0.4823566675186157
run,3,2,53,100k-200k,2,Married,Employed,Female,Returning,Firm2,0.74306720495224
run,3,2,20,200k+,1,Married,Student,Male,Returning,Firm1,0.9912788271903992
run,3,2,44,200k+,3,Divorced,Employed,Female,Returning,Firm1,0.7533295154571533
run,3,2,52,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.8811085820198059
run,3,2,39,<50k,2,Married,Employed,Female,New,,0.0
run,3,2,51,50k-100k,1,Married,Employed,Male,Returning,Firm2,0.6012917757034302
run,3,2,18,50k-100k,2,Single,Student,Male,Returning,Firm2,0.8976027965545654
run,3,2,51,100k-200k,1,Married,Employed,Female,Returning,Firm1,0.5946265459060669
run,3,2,49,<50k,1,Single,Employed,Male,Returning,Firm2,0.9454182386398315
run,3,2,41,50k-100k,3,Married,Employed,Male,New,,0.0
run,3,2,53,50k-100k,3,Single,Unemployed,Male,Returning,Firm2,0.5864729285240173
run,3,2,42,<50k,3,Single,Unemployed,Male,New,,0.0
run,3,2,29,200k+,3,Married,Employed,Male,Returning,Firm1,0.6251912117004395
run,3,2,39,200k+,1,Married,Employed,Male,Returning,Firm1,0.7177897095680237
run,3,2,46,50k-100k,6,Single,Employed,Male,Returning,Firm1,0.8294118046760559
run,3,2,26,50k-100k,1,Married,Employed,Female,Returning,Firm2,0.6727492809295654
run,3,2,50,<50k,1,Single,Employed,Female,Returning,Firm2,0.645710825920105
run,3,2,45,50k-100k,3,Married,Unemployed,Male,Returning,Firm2,0.9975904226303101
run,3,2,55,<50k,4,Single,Employed,Male,Returning,Firm2,0.5860129594802856
run,3,2,36,<50k,1,Married,Unemployed,Male,New,,0.0
run,3,2,20,50k-100k,3,Single,Student,Female,New,,0.0
run,3,2,52,<50k,2,Single,Employed,Female,Returning,Firm1,0.8236167430877686
run,3,2,53,50k-100k,2,Divorced,Employed,Female,Returning,Firm1,0.600459635257721
run,3,2,27,50k-100k,3,Single,Employed,Female,Returning,Firm2,0.46481189131736755
run,3,2,53,50k-100k,2,Single,Employed,Female,Returning,Firm1,0.4443010687828064
run,3,2,40,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.4630391597747803
run,3,2,29,200k+,1,Single,Employed,Male,Returning,Firm1,0.6248109936714172
run,3,2,63,50k-100k,3,Married,Employed,Female,Returning,Firm2,0.6583920121192932
run,3,2,40,50k-100k,2,Single,Employed,Male,Returning,Firm1,0.6501168012619019
run,3,2,21,50k-100k,2,Single,Student,Female,Returning,Firm2,0.8589532375335693
run,3,2,33,50k-100k,1,Married,Employed,Male,Returning,Firm1,0.9463037252426147
run,3,2,43,50k-100k,2,Married,Employed,Female,New,,0.0
run,3,2,38,<50k,2,Single,Employed,Male,Returning,Firm2,0.8179879784584045
run,3,2,22,<50k,3,Married,Employed,Male,Returning,Firm2,0.5324320793151855
run,3,2,18,50k-100k,2,Single,Student,Female,Returning,Firm2,0.5604273676872253
run,3,2,39,<50k,2,Married,Employed,Female,Returning,Firm1,0.7589802145957947
run,3,2,27,50k-100k,1,Single,Unemployed,Female,New,,0.0
run,3,2,41,50k-100k,3,Divorced,Employed,Female,New,,0.0
run,3,2,26,200k+,1,Single,Employed,Female,Returning,Firm1,0.5588690042495728
run,3,2,38,<50k,2,Single,Employed,Female,Returning,Firm2,0.8490163087844849
run,3,2,48,<50k,1,Single,Employed,Female,New,,0.0
run,3,2,27,50k-100k,6,Single,Unemployed,Female,New,,0.0
run,3,2,44,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.9321967959403992
run,3,2,38,50k-100k,2,Single,Unemployed,Male,Returning,Firm1,0.7144462466239929
run,3,2,49,50k-100k,2,Married,Employed,Female,New,,0.0
run,3,2,38,50k-100k,3,Single,Employed,Female,New,,0.0
run,3,2,36,<50k,3,Divorced,Employed,Male,Returning,Firm2,0.5450933575630188
run,3,2,54,100k-200k,1,Married,Unemployed,Female,Returning,Firm2,0.6544827222824097
run,3,2,39,50k-100k,2,Married,Employed,Female,Returning,Firm2,0.7005094885826111
run,3,2,37,<50k,2,Divorced,Employed,Female,New,,0.0
run,3,2,34,<50k,1,Single,Employed,Female,Returning,Firm2,0.847373366355896
run,3,2,42,50k-100k,5,Single,Employed,Male,Returning,Firm1,0.952991783618927
run,3,2,47,200k+,2,Single,Employed,Female,Returning,Firm1,0.7274722456932068
run,3,2,37,<50k,4,Single,Employed,Male,New,,0.0
run,3,2,43,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.8789216876029968
run,3,2,26,50k-100k,2,Married,Employed,Male,New,,0.0
run,3,2,35,50k-100k,5,Single,Employed,Male,New,,0.0
run,3,2,29,200k+,1,Single,Employed,Male,Returning,Firm1,0.6248109936714172
run,3,2,45,50k-100k,1,Married,Employed,Female,New,,0.0
run,3,2,29,50k-100k,1,Married,Employed,Male,Returning,Firm1,0.5794023275375366
run,3,2,23,<50k,3,Single,Employed,Male,Returning,Firm2,0.9427273869514465
run,3,2,46,50k-100k,2,Married,Unemployed,Female,Returning,Firm1,0.8049910664558411
run,3,2,36,50k-100k,1,Divorced,Employed,Female,New,,0.0
run,3,2,58,100k-200k,1,Divorced,Employed,Male,New,,0.0
run,3,2,41,50k-100k,2,Single,Unemployed,Male,Returning,Firm2,0.8158649802207947
run,3,2,34,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.5011327266693115
run,3,2,42,50k-100k,2,Married,Employed,Male,Returning,Firm2,0.9137407541275024
run,3,2,40,100k-200k,2,Married,Employed,Female,Returning,Firm1,0.7720999717712402
run,3,2,49,<50k,4,Married,Employed,Male,Returning,Firm1,0.5287495851516724
run,3,2,31,200k+,2,Married,Employed,Female,New,,0.0
run,3,2,31,100k-200k,1,Single,Employed,Male,New,,0.0
run,3,2,39,100k-200k,1,Married,Employed,Male,Returning,Firm2,0.8892292976379395
run,3,2,34,<50k,1,Married,Employed,Female,Returning,Firm2,0.6226950883865356
run,3,2,36,50k-100k,2,Married,Employed,Male,Returning,Firm1,0.8740227818489075
run,3,2,18,50k-100k,3,Married,Student,Female,New,,0.0
run,3,2,41,200k+,2,Single,Employed,Female,Returning,Firm1,0.8506473302841187
run,3,2,53,<50k,2,Married,Employed,Female,Returning,Firm1,0.46254611015319824
run,3,2,38,100k-200k,2,Single,Employed,Male,Returning,Firm2,0.598760724067688
run,3,2,45,100k-200k,3,Married,Employed,Female,New,,0.0
run,3,2,31,<50k,1,Married,Employed,Female,Returning,Firm1,0.46371403336524963
run,3,2,44,50k-100k,3,Single,Employed,Female,New,,0.0
run,3,2,47,100k-200k,3,Single,Employed,Female,New,,0.0
run,3,2,48,200k+,3,Single,Employed,Female,New,,0.0
run,3,2,30,50k-100k,4,Single,Employed,Female,Returning,Firm2,0.6863608956336975
run,3,2,39,50k-100k,1,Single,Employed,Female,New,,0.0
run,3,2,21,50k-100k,1,Single,Student,Male,Returning,Firm1,0.5705239772796631
run,3,2,34,50k-100k,3,Married,Employed,Female,New,,0.0
run,3,2,27,<50k,3,Single,Employed,Female,Returning,Firm2,0.8860421180725098
run,3,2,29,100k-200k,1,Single,Employed,Female,Returning,Firm2,0.7027432918548584
run,3,2,46,<50k,1,Single,Employed,Female,New,,0.0
run,3,2,34,<50k,1,Single,Unemployed,Female,New,,0.0
run,3,2,45,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.48014822602272034
run,3,2,49,50k-100k,4,Married,Employed,Female,New,,0.0
run,3,2,44,50k-100k,1,Married,Unemployed,Male,New,,0.0
run,3,2,24,200k+,2,Single,Employed,Female,Returning,Firm1,0.5336126089096069
run,3,2,57,50k-100k,3,Married,Unemployed,Female,New,,0.0
run,3,2,50,<50k,1,Single,Employed,Female,Returning,Firm1,0.8070751428604126
run,3,2,23,200k+,2,Married,Employed,Female,Returning,Firm1,0.5440865159034729
run,3,2,58,50k-100k,2,Single,Employed,Female,Returning,Firm2,0.48522910475730896
run,3,2,48,50k-100k,2,Married,Employed,Female,New,,0.0
run,3,2,50,50k-100k,2,Single,Employed,Female,Returning,Firm2,0.616428017616272
run,3,2,23,<50k,2,Single,Employed,Female,Returning,Firm1,0.5477073788642883
run,3,2,33,<50k,3,Single,Employed,Female,Returning,Firm1,0.401563435792923
run,3,2,48,100k-200k,3,Single,Unemployed,Male,Returning,Firm2,0.5181007981300354
run,3,2,26,200k+,2,Divorced,Employed,Female,New,,0.0
run,3,2,24,200k+,1,Married,Employed,Male,New,,0.0
run,3,2,46,50k-100k,5,Single,Employed,Male,Returning,Firm1,0.5068293213844299
run,3,2,25,50k-100k,1,Divorced,Employed,Female,Returning,Firm1,0.9784990549087524
run,3,2,40,100k-200k,5,Divorced,Unemployed,Female,Returning,Firm2,0.8499024510383606
run,3,2,30,200k+,3,Married,Employed,Male,New,,0.0
run,3,2,20,50k-100k,1,Single,Student,Female,Returning,Firm2,0.45399782061576843
run,3,2,41,50k-100k,4,Divorced,Employed,Female,Returning,Firm2,0.6443538069725037
run,3,2,45,<50k,4,Married,Employed,Male,New,,0.0
run,3,2,46,100k-200k,3,Married,Employed,Male,New,,0.0
run,3,2,30,100k-200k,2,Single,Employed,Female,Returning,Firm1,0.7264463305473328
run,3,2,29,50k-100k,2,Divorced,Employed,Male,Returning,Firm1,0.9764717817306519
run,3,2,24,<50k,2,Single,Unemployed,Female,Returning,Firm2,0.9893829226493835
run,3,2,36,50k-100k,1,Single,Unemployed,Male,New,,0.0
run,3,2,42,100k-200k,3,Married,Unemployed,Male,Returning,Firm2,0.6964545249938965
run,3,2,45,50k-100k,2,Single,Unemployed,Male,Returning,Firm1,0.7237083911895752
run,3,2,30,50k-100k,2,Single,Unemployed,Female,Returning,Firm1,0.4484165608882904
run,3,2,38,50k-100k,2,Married,Employed,Female,New,,0.0
run,3,2,33,200k+,2,Single,Employed,Female,Returning,Firm2,0.9327820539474487
run,3,2,49,<50k,3,Single,Employed,Female,Returning,Firm1,0.8606650233268738
run,3,2,54,50k-100k,3,Single,Employed,Male,Returning,Firm2,0.6779409646987915
run,3,2,39,<50k,3,Married,Employed,Male,Returning,Firm1,0.4408823549747467
run,3,2,44,200k+,2,Married,Unemployed,Male,Returning,Firm1,0.5693219900131226
run,3,2,35,50k-100k,5,Married,Employed,Female,New,,0.0
run,3,2,41,50k-100k,2,Married,Employed,Male,New,,0.0
run,3,2,34,200k+,2,Single,Employed,Female,Returning,Firm2,0.9964331388473511
run,3,2,46,50k-100k,2,Married,Employed,Female,Returning,Firm2,0.5106421709060669
run,3,2,33,50k-100k,2,Single,Unemployed,Male,Returning,Firm1,0.8010496497154236
run,3,2,37,100k-200k,3,Single,Employed,Male,Returning,Firm1,0.716953694820404
run,3,2,25,<50k,2,Married,Employed,Female,Returning,Firm1,0.9114723801612854
run,3,2,51,200k+,1,Single,Employed,Male,Returning,Firm1,0.7928503751754761
run,3,2,48,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.9714137315750122
run,3,2,53,50k-100k,1,Married,Employed,Female,New,,0.0
run,3,2,38,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.7624626159667969
run,3,2,60,<50k,1,Married,Employed,Female,Returning,Firm2,0.5686217546463013
run,3,2,44,50k-100k,3,Single,Employed,Male,New,,0.0
run,3,2,42,100k-200k,2,Single,Employed,Female,Returning,Firm2,0.4265863001346588
run,3,2,22,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.8511378765106201
run,3,2,48,<50k,1,Married,Employed,Male,New,,0.0
run,3,2,18,<50k,2,Married,Employed,Female,Returning,Firm2,0.7375628352165222
run,3,2,36,200k+,2,Married,Employed,Female,Returning,Firm2,0.8898643851280212
run,3,2,18,50k-100k,1,Divorced,Student,Female,New,,0.0
run,3,2,31,50k-100k,1,Married,Employed,Male,New,,0.0
run,3,2,38,50k-100k,1,Married,Employed,Male,Returning,Firm1,0.9895352721214294
run,3,2,44,100k-200k,2,Single,Employed,Female,Returning,Firm2,0.9161018133163452
run,3,2,54,50k-100k,2,Married,Employed,Female,Returning,Firm1,0.44483473896980286
run,3,2,54,<50k,3,Single,Employed,Female,Returning,Firm2,0.8990704417228699
run,3,2,18,<50k,3,Married,Employed,Male,Returning,Firm1,0.4811711311340332
run,3,2,18,100k-200k,2,Single,Student,Female,Returning,Firm2,0.5983368158340454
run,3,2,20,50k-100k,1,Divorced,Student,Female,Returning,Firm2,0.4649547040462494
run,3,2,19,100k-200k,2,Single,Student,Female,Returning,Firm1,0.8849911093711853
run,3,2,53,200k+,1,Married,Employed,Male,Returning,Firm2,0.6820597052574158
run,3,2,38,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.6795541048049927
run,3,2,42,<50k,3,Married,Employed,Male,Returning,Firm2,0.5432952046394348
run,3,2,51,50k-100k,2,Married,Employed,Male,Returning,Firm2,0.43737363815307617
run,3,2,18,50k-100k,4,Single,Student,Male,Returning,Firm2,0.8403815627098083
run,3,2,28,200k+,2,Single,Employed,Female,Returning,Firm2,0.8898435831069946
run,3,2,39,200k+,2,Single,Employed,Male,Returning,Firm1,0.5268665552139282
run,3,2,34,200k+,3,Divorced,Unemployed,Female,Returning,Firm2,0.8613415360450745
run,3,2,18,<50k,1,Married,Student,Male,Returning,Firm2,0.5999312996864319
run,3,2,44,50k-100k,1,Divorced,Employed,Male,New,,0.0
run,3,2,48,<50k,3,Married,Employed,Male,Returning,Firm1,0.9297019839286804
run,3,2,23,50k-100k,4,Divorced,Employed,Female,New,,0.0
run,3,2,43,100k-200k,1,Single,Employed,Female,New,,0.0
run,3,2,40,50k-100k,3,Single,Employed,Female,Returning,Firm2,0.8488441109657288
run,3,2,40,100k-200k,2,Divorced,Employed,Female,New,,0.0
run,3,2,57,50k-100k,4,Single,Employed,Female,Returning,Firm2,0.7732011675834656
run,3,2,44,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.9321967959403992
run,3,2,29,50k-100k,1,Married,Employed,Female,New,,0.0
run,3,2,28,<50k,3,Married,Employed,Female,Returning,Firm2,0.6560754776000977
run,3,2,38,<50k,1,Single,Unemployed,Female,Returning,Firm1,0.7911882996559143
run,3,2,38,50k-100k,2,Single,Employed,Female,New,,0.0
run,3,2,53,50k-100k,2,Married,Employed,Female,Returning,Firm1,0.6668792963027954
run,3,2,18,100k-200k,1,Single,Student,Male,New,,0.0
run,3,2,52,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.7194933295249939
run,3,2,18,50k-100k,2,Divorced,Employed,Male,New,,0.0
run,3,2,24,<50k,2,Single,Employed,Female,New,,0.0
run,3,2,18,<50k,2,Married,Employed,Female,New,,0.0
run,3,2,25,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.8646774888038635
run,3,2,51,<50k,2,Married,Employed,Male,New,,0.0
run,3,2,48,50k-100k,1,Single,Employed,Male,Returning,Firm2,0.4983271360397339
run,3,2,18,50k-100k,1,Single,Student,Male,Returning,Firm2,0.9509406685829163
run,3,2,48,<50k,2,Married,Employed,Female,Returning,Firm1,0.5290907621383667
run,3,2,45,50k-100k,5,Single,Employed,Male,Returning,Firm2,0.5642377734184265
run,3,2,41,<50k,1,Single,Employed,Female,New,,0.0
run,3,2,43,50k-100k,1,Divorced,Employed,Male,Returning,Firm2,0.47229239344596863
run,3,2,39,<50k,3,Single,Employed,Male,New,,0.0
run,3,2,35,200k+,2,Single,Employed,Female,Returning,Firm1,0.6738834977149963
run,3,2,30,200k+,1,Married,Employed,Female,Returning,Firm1,0.7035784125328064
run,3,2,31,50k-100k,2,Single,Employed,Female,New,,0.0
run,3,2,41,200k+,1,Divorced,Employed,Male,Returning,Firm1,0.5092684030532837
run,3,2,29,<50k,1,Married,Employed,Female,New,,0.0
run,3,2,31,100k-200k,1,Married,Employed,Female,New,,0.0
run,3,2,58,100k-200k,2,Single,Unemployed,Female,Returning,Firm1,0.5033150911331177
run,3,2,30,<50k,5,Divorced,Employed,Male,Returning,Firm1,0.9933280348777771
run,3,2,28,50k-100k,4,Married,Employed,Male,Returning,Firm2,0.7400541305541992
run,3,2,21,50k-100k,1,Single,Student,Female,Returning,Firm2,0.5268871784210205
run,3,2,34,<50k,1,Divorced,Unemployed,Male,Returning,Firm1,0.7048314213752747
run,3,2,52,50k-100k,1,Married,Employed,Male,New,,0.0
run,3,2,20,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.7312750816345215
run,3,2,36,200k+,4,Single,Employed,Female,New,,0.0
run,3,2,20,<50k,2,Married,Student,Male,Returning,Firm2,0.8643879890441895
run,3,2,49,100k-200k,3,Married,Employed,Female,New,,0.0
run,3,2,30,100k-200k,1,Single,Employed,Male,New,,0.0
run,3,2,37,50k-100k,5,Single,Unemployed,Female,Returning,Firm2,0.7421939969062805
run,3,2,18,<50k,1,Single,Employed,Male,Returning,Firm1,0.5143449902534485
run,3,2,20,100k-200k,1,Married,Employed,Female,New,,0.0
run,3,2,34,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.5290058851242065
run,3,2,50,<50k,4,Single,Employed,Male,Returning,Firm1,0.9343516826629639
run,3,2,40,50k-100k,2,Single,Employed,Female,New,,0.0
run,3,2,23,50k-100k,1,Married,Employed,Male,New,,0.0
run,3,2,27,200k+,3,Divorced,Employed,Male,New,,0.0
run,3,2,55,50k-100k,1,Married,Employed,Male,Returning,Firm2,0.8875811100006104
run,3,2,54,200k+,1,Single,Employed,Male,Returning,Firm1,0.6216816306114197
run,3,2,18,200k+,3,Single,Student,Female,New,,0.0
run,3,2,37,50k-100k,2,Single,Unemployed,Female,Returning,Firm1,0.7854552268981934
run,3,2,39,<50k,3,Single,Employed,Male,New,,0.0
run,3,2,38,<50k,1,Married,Employed,Female,New,,0.0
run,3,2,41,200k+,1,Single,Employed,Female,New,,0.0
run,3,2,43,<50k,1,Single,Unemployed,Male,Returning,Firm2,0.8878294229507446
run,3,2,21,50k-100k,2,Married,Student,Male,New,,0.0
run,3,2,36,<50k,1,Divorced,Employed,Female,New,,0.0
run,3,2,18,50k-100k,1,Single,Student,Male,New,,0.0
run,3,2,23,50k-100k,1,Divorced,Employed,Male,Returning,Firm2,0.8609802722930908
run,3,2,21,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.5174635648727417
run,3,2,31,200k+,2,Single,Employed,Male,Returning,Firm2,0.9361204504966736
run,3,2,31,<50k,1,Married,Employed,Female,New,,0.0
run,3,2,18,50k-100k,1,Married,Student,Male,Returning,Firm2,0.49198415875434875
run,3,2,43,100k-200k,4,Married,Employed,Female,Returning,Firm2,0.5735122561454773
run,3,2,36,100k-200k,3,Married,Employed,Female,Returning,Firm2,0.595056414604187
run,3,2,39,<50k,1,Married,Unemployed,Male,Returning,Firm1,0.6391022205352783
run,3,2,39,50k-100k,1,Married,Employed,Female,Returning,Firm2,0.43718257546424866
run,3,2,47,50k-100k,1,Single,Employed,Male,New,,0.0
run,3,2,49,<50k,1,Single,Employed,Female,New,,0.0
run,3,2,39,50k-100k,2,Divorced,Employed,Female,Returning,Firm1,0.8009651303291321
run,3,2,48,<50k,2,Married,Employed,Female,Returning,Firm1,0.5290907621383667
run,3,2,24,50k-100k,2,Single,Employed,Male,New,,0.0
run,3,2,34,<50k,4,Married,Employed,Female,Returning,Firm1,0.5834788084030151
run,3,2,44,<50k,1,Married,Unemployed,Female,Returning,Firm1,0.8284554481506348
run,3,2,19,<50k,2,Married,Student,Female,Returning,Firm2,0.9785298705101013
run,3,2,23,100k-200k,1,Married,Employed,Female,Returning,Firm1,0.661885678768158
run,3,2,45,50k-100k,1,Married,Employed,Female,New,,0.0
run,3,2,58,<50k,5,Single,Employed,Male,Returning,Firm2,0.8368697166442871
run,3,2,35,50k-100k,3,Married,Employed,Male,New,,0.0
run,3,2,24,200k+,2,Married,Employed,Female,Returning,Firm2,0.6773800253868103
run,3,2,18,<50k,1,Single,Student,Female,Returning,Firm1,0.8956024646759033
run,3,2,24,50k-100k,1,Single,Employed,Female,New,,0.0
run,3,2,25,<50k,3,Single,Employed,Male,Returning,Firm2,0.9493994116783142
run,3,2,41,<50k,1,Married,Employed,Male,New,,0.0
run,3,2,20,50k-100k,4,Single,Employed,Female,New,,0.0
run,3,2,41,50k-100k,2,Single,Employed,Male,Returning,Firm1,0.4998098611831665
run,3,2,38,50k-100k,1,Married,Employed,Female,New,,0.0
run,3,2,18,100k-200k,2,Married,Student,Female,New,,0.0
run,3,2,26,<50k,1,Single,Employed,Female,New,,0.0
run,3,2,44,50k-100k,1,Married,Unemployed,Female,Returning,Firm1,0.40724948048591614
run,3,2,34,200k+,1,Single,Employed,Male,Returning,Firm2,0.8155355453491211
run,3,2,44,50k-100k,1,Single,Employed,Female,New,,0.0
run,3,2,37,200k+,2,Single,Employed,Male,Returning,Firm2,0.4123581647872925
run,3,2,41,50k-100k,1,Married,Employed,Female,New,,0.0
run,3,2,19,100k-200k,2,Single,Student,Female,Returning,Firm1,0.8849911093711853
run,3,2,30,<50k,4,Married,Employed,Female,New,,0.0
run,3,2,20,100k-200k,2,Married,Employed,Male,Returning,Firm1,0.8153104782104492
run,3,2,28,100k-200k,1,Divorced,Employed,Male,New,,0.0
run,3,2,38,100k-200k,2,Married,Employed,Female,New,,0.0
run,3,2,18,50k-100k,1,Single,Student,Female,Returning,Firm1,0.7926416397094727
run,3,2,39,50k-100k,2,Single,Employed,Female,Returning,Firm1,0.7968310117721558
